,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"theta_t_zerosum__[0, 80]",-0.683494,0.440522,-1.510807,0.152878,0.004464,0.003767,9244.230936,17305.331691,1.000486
"theta_t_zerosum__[0, 81]",0.099414,0.381856,-0.64524,0.823758,0.013937,0.002588,684.017026,9987.013794,1.010635
"theta_t_zerosum__[0, 82]",0.18097,0.217144,-0.232016,0.579811,0.017083,0.001191,155.265434,2324.844301,1.029714
"theta_t_zerosum__[0, 83]",0.342495,0.204936,-0.044152,0.730935,0.016667,0.001319,149.872199,969.647767,1.031856
"theta_t_zerosum__[0, 84]",0.197164,0.178502,-0.146125,0.516711,0.016899,0.001494,112.593985,934.811558,1.041184
"theta_t_zerosum__[0, 85]",-0.364682,0.496822,-1.317609,0.516621,0.004965,0.002554,8662.824127,17565.890294,1.002004
"theta_t_zerosum__[0, 86]",0.29616,0.146586,0.019343,0.567529,0.015725,0.003035,89.596099,330.872242,1.050413
"theta_t_zerosum__[0, 87]",0.594661,0.108886,0.380303,0.792813,0.016474,0.006829,46.153326,79.358617,1.103909
"theta_t_zerosum__[0, 88]",0.162151,0.155279,-0.132328,0.451084,0.021656,0.008694,53.298903,84.676601,1.088703
"theta_t_zerosum__[0, 89]",-0.429719,0.708555,-1.807132,0.836947,0.007649,0.004188,8828.733697,29306.79191,1.00182
"theta_t_zerosum__[0, 90]",-2.720781,0.247598,-3.203989,-2.285366,0.045395,0.021659,33.241952,65.030708,1.153586
"theta_t_zerosum__[0, 91]",-1.223988,0.557651,-1.885036,0.083227,0.12431,0.147985,35.794085,40.466617,1.183764
"theta_t_zerosum__[0, 92]",-1.669751,0.205909,-2.106023,-1.347707,0.048654,0.035078,24.162386,41.048022,1.228971
"theta_t_zerosum__[0, 93]",-1.031403,0.525955,-1.654825,0.204423,0.125871,0.137422,29.844219,40.385769,1.198736
"theta_t_zerosum__[0, 94]",-0.24649,0.638799,-1.22354,1.087825,0.08923,0.094593,78.752716,64.79617,1.079678
"theta_t_zerosum__[0, 95]",-1.011822,0.225116,-1.442999,-0.598187,0.028512,0.009699,64.841572,129.252547,1.070835
"theta_t_zerosum__[0, 96]",-1.078511,0.202179,-1.462225,-0.709206,0.029771,0.013517,50.047038,85.645879,1.095818
"theta_t_zerosum__[0, 97]",-0.490186,0.514604,-1.292792,0.601692,0.080061,0.110995,75.18063,42.284285,1.112048
"theta_t_zerosum__[0, 98]",-1.560533,0.148122,-1.87867,-1.330689,0.037692,0.025588,21.423829,41.753891,1.270764
"theta_t_zerosum__[0, 99]",-0.608517,0.584709,-1.298131,0.732738,0.148031,0.150791,25.288751,40.342931,1.213212
"theta_t_zerosum__[0, 100]",-1.290208,0.515142,-1.922904,-0.09326,0.113239,0.137164,37.56388,40.658581,1.178294
"theta_t_zerosum__[0, 101]",-0.466705,0.73133,-1.66817,1.008904,0.125349,0.083959,42.319156,64.099013,1.113647
"theta_t_zerosum__[0, 102]",-0.716411,0.707817,-1.876532,0.732262,0.123452,0.088933,41.896351,57.131956,1.115886
"theta_t_zerosum__[0, 103]",-1.017802,0.681724,-2.183059,0.346077,0.117307,0.095261,45.452235,52.46447,1.105595
"theta_t_zerosum__[0, 104]",-0.779392,0.578225,-1.447882,0.560211,0.148554,0.149126,24.362798,40.554474,1.227516
"theta_t_zerosum__[0, 105]",-1.481039,0.519489,-2.134227,-0.274838,0.114027,0.138545,38.179584,41.150037,1.184137
"theta_t_zerosum__[0, 106]",-1.104153,0.190125,-1.527836,-0.826589,0.048993,0.036395,21.881548,41.281842,1.262914
"theta_t_zerosum__[0, 107]",-1.007502,0.26572,-1.489476,-0.496254,0.005362,0.033005,28182.357777,98.658464,1.045071
"theta_t_zerosum__[0, 108]",-0.571542,0.443375,-1.271044,0.365302,0.062222,0.096705,99.71143,42.623997,1.109701
"theta_t_zerosum__[0, 109]",-0.114061,0.636066,-1.107929,1.186513,0.074933,0.087088,113.072071,75.404544,1.066204
"theta_t_zerosum__[0, 110]",-0.197817,0.631251,-1.177214,1.099207,0.081542,0.089617,94.415249,64.845524,1.071636
"theta_t_zerosum__[0, 111]",-2.234265,0.52735,-3.229164,-1.249635,0.010326,0.002971,2678.128745,14338.77762,1.005364
"theta_t_zerosum__[0, 112]",-0.48143,0.490477,-1.426774,0.379508,0.007558,0.004741,2255.770924,6627.483947,1.006562
"theta_t_zerosum__[0, 113]",-0.974491,0.464696,-1.850647,-0.093105,0.004193,0.004468,12780.539148,13751.807776,1.001245
"theta_t_zerosum__[0, 114]",-1.348457,0.469815,-2.246903,-0.487629,0.014511,0.002657,1083.384511,13730.548127,1.007819
"theta_t_zerosum__[0, 115]",-0.171214,0.146859,-0.459826,0.096285,0.025076,0.011292,36.739514,58.92241,1.134037
"theta_t_zerosum__[0, 116]",0.307835,0.584042,-0.771975,1.424612,0.005707,0.002648,9923.805986,43548.976785,1.00343
"theta_t_zerosum__[0, 117]",-0.840548,0.583399,-1.509993,0.510244,0.14219,0.153967,28.189466,40.074107,1.210447
"theta_t_zerosum__[0, 118]",-0.987684,0.547839,-1.675139,0.288984,0.11842,0.145616,40.179721,40.416343,1.182935
"theta_t_zerosum__[0, 119]",-2.095524,0.555654,-2.821479,-0.813418,0.124661,0.14547,34.377942,40.685466,1.180919
"theta_t_zerosum__[0, 120]",-1.390312,0.585788,-2.077166,-0.006022,0.139592,0.15838,31.730441,39.476128,1.210021
"theta_t_zerosum__[0, 121]",-1.08546,0.566609,-1.862066,0.192843,0.114448,0.141589,44.393014,40.503405,1.157457
"theta_t_zerosum__[0, 122]",-1.131567,0.352927,-1.785925,-0.460029,0.021011,0.003563,289.015242,1886.829289,1.017452
"theta_t_zerosum__[0, 123]",-2.045257,0.493796,-2.999322,-1.136999,0.022515,0.004894,483.531421,1496.931315,1.012742
"theta_t_zerosum__[0, 124]",-0.032889,0.480972,-0.803763,0.94491,0.079512,0.095321,62.440721,42.417034,1.108234
"theta_t_zerosum__[0, 125]",-1.821612,0.503253,-2.482861,-0.658592,0.100222,0.131675,47.501556,41.13618,1.163589
