model,axis,n_obs,is_human,is_sota,is_low_obs,chained,informed,release_date,mean,median,sd,chain_split,outside_50,outside_50_central,lump_lo,lump_hi,hi_share,sum_spread,axis_spread,ridge_ratio,lump_gap
chatglm2-6b,axis4,8,False,False,False,False,False,2023-06-24 00:00:00,-1.6468167657988915,-1.7350589031190409,0.7177962430226448,False,False,False,,,,0.08697057730077226,0.24413506488051223,0.35623959771341546,
chatgpt-4o-01-29-2025,axis1,2,False,False,True,True,True,2025-01-29 00:00:00,1.0731074578615198,1.0709446426078961,0.3908443922474377,False,False,False,,,,0.0439354376077516,0.0420712817552875,1.0443094618154773,
chatgpt-4o-01-29-2025,axis2,2,False,False,True,True,True,2025-01-29 00:00:00,-0.24458931461493355,-0.24309415769115844,0.30849982918764296,False,False,False,,,,0.0439354376077516,0.0420712817552875,1.0443094618154773,
chatgpt-4o-01-29-2025,axis3,2,False,False,True,True,True,2025-01-29 00:00:00,0.8034100524182826,0.8003486407811733,0.3291497735689846,False,False,False,,,,0.0439354376077516,0.0420712817552875,1.0443094618154773,
chatgpt-4o-01-29-2025,axis4,2,False,False,True,True,False,2025-01-29 00:00:00,-0.185326397048703,-0.19403300667962775,0.43350876289232565,False,False,False,,,,0.0439354376077516,0.0420712817552875,1.0443094618154773,
chatgpt-4o-03-27-2025,axis1,1,False,False,True,True,False,2025-03-27 00:00:00,1.1487405731141744,1.1432488040147484,0.41420804540713835,False,False,False,,,,0.05569758980152508,0.033946812865452994,1.640731046601651,
chatgpt-4o-03-27-2025,axis2,1,False,False,True,True,True,2025-03-27 00:00:00,-0.06616066750800481,-0.06344605206035567,0.3223521053817053,False,False,False,,,,0.05569758980152508,0.033946812865452994,1.640731046601651,
chatgpt-4o-03-27-2025,axis3,1,False,False,True,True,True,2025-03-27 00:00:00,0.8826228665781206,0.8809627132000307,0.339295099587786,False,False,False,,,,0.05569758980152508,0.033946812865452994,1.640731046601651,
chatgpt-4o-03-27-2025,axis4,1,False,False,True,True,False,2025-03-27 00:00:00,0.07733967358796576,0.07609094344675026,0.46179332735709844,False,False,False,,,,0.05569758980152508,0.033946812865452994,1.640731046601651,
chutes/Llama-4-Scout-17B-16E Instruct,axis1,1,False,False,True,False,False,2025-04-06 00:00:00,0.13130728228051386,0.13518092710287327,0.8778798041505947,False,False,False,,,,0.025785926946952354,0.00961615359255945,2.681521951448899,
chutes/Llama-4-Scout-17B-16E Instruct,axis2,1,False,False,True,False,False,2025-04-06 00:00:00,0.1713752137317021,0.173811581068893,0.8269635852326714,False,False,False,,,,0.025785926946952354,0.00961615359255945,2.681521951448899,
chutes/Llama-4-Scout-17B-16E Instruct,axis3,1,False,False,True,False,False,2025-04-06 00:00:00,0.1481875737764802,0.15516629977334429,0.9022100811679118,False,False,False,,,,0.025785926946952354,0.00961615359255945,2.681521951448899,
chutes/Llama-4-Scout-17B-16E Instruct,axis4,1,False,False,True,False,False,2025-04-06 00:00:00,0.0679427534419703,0.06720872376354613,0.9873529839095564,False,False,False,,,,0.025785926946952354,0.00961615359255945,2.681521951448899,
claude-1.3,axis1,2,False,False,True,False,False,2023-04-18 00:00:00,0.3485953916689072,0.3479230127051399,0.7182582173656858,False,False,False,,,,0.0443107214485708,0.1137801829805907,0.38944146764230103,
claude-1.3,axis2,2,False,False,True,False,False,2023-04-18 00:00:00,0.25271733016460063,0.2711239841355212,0.9492397804123794,False,False,False,,,,0.0443107214485708,0.1137801829805907,0.38944146764230103,
claude-1.3,axis3,2,False,False,True,False,False,2023-04-18 00:00:00,0.15478004584059715,0.15151933252968003,0.7221966887092354,False,False,False,,,,0.0443107214485708,0.1137801829805907,0.38944146764230103,
