,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
D_z[BioLP-bench],0.859155,0.119423,0.642078,1.091175,0.003968,0.002007,895.787453,1839.669123,1.003773
D_z[CL-bench],1.1935,0.14512,0.937602,1.475703,0.005584,0.002842,661.747274,983.147886,1.007238
D_z[CL-bench Life],1.451454,0.183698,1.101013,1.78175,0.006745,0.003157,727.808904,1316.869989,1.006275
D_z[CTI-REALM],0.208208,0.082995,0.061553,0.370294,0.001935,0.001034,1908.57567,3527.151585,1.000061
D_z[CadEval],0.136108,0.084643,-0.017394,0.298642,0.001136,0.00099,5646.552003,5166.875551,1.000344
D_z[Cybench],0.817191,0.114076,0.607938,1.029983,0.004016,0.001988,795.109361,1450.801123,1.006029
D_z[CyberGym],-0.059024,0.142547,-0.325015,0.213444,0.00252,0.001971,3252.853583,3145.548531,1.000838
D_z[DeepResearch Bench],0.13625,0.036705,0.06825,0.204336,0.000872,0.000454,1752.605511,3764.849684,1.002397
D_z[ExploitBench],1.530596,0.256725,1.058168,2.026443,0.009078,0.004681,793.996267,1142.29441,1.003673
D_z[FrontierSWE v2],1.805307,0.423477,1.087547,2.665029,0.0149,0.007827,792.088819,1256.518458,1.002321
D_z[GBAEval],1.516356,0.442957,0.73316,2.34281,0.011327,0.006557,1537.786433,2704.55682,1.001776
D_z[GDP.pdf],1.170369,0.16102,0.869351,1.464343,0.005752,0.002815,753.139762,1321.30405,1.00483
D_z[GPQA Diamond],-0.433282,0.051039,-0.530948,-0.340254,0.002031,0.00106,617.867266,819.246651,1.006424
D_z[GPQA Diamond Biology],-0.382492,0.077538,-0.527565,-0.236751,0.001951,0.000867,1542.156943,3837.380329,1.001985
D_z[GPQA Diamond Chemistry],-0.061084,0.053305,-0.16384,0.036244,0.000807,0.000627,4444.112217,5462.480606,1.000609
D_z[GPQA Main Biology],-0.520638,0.08201,-0.67333,-0.365052,0.002634,0.001153,955.834165,1695.199731,1.003972
D_z[GPQA Main Chemistry],0.00713,0.041537,-0.072112,0.08341,0.000642,0.000481,4185.445326,4896.797382,1.000502
D_z[GSM8K],-1.760956,0.250731,-2.215877,-1.284313,0.008274,0.00433,905.588806,1485.435784,1.004358
D_z[GSO-Bench],2.08454,0.257385,1.609711,2.556859,0.009287,0.004708,755.10144,1235.311234,1.006558
D_z[InterCode-CTF],-1.074722,0.146046,-1.358176,-0.814706,0.005051,0.002452,823.770518,1504.525263,1.006656
D_z[Lech Mazur Writing],-0.751886,0.087558,-0.91578,-0.589365,0.003425,0.001723,643.550459,997.311407,1.007328
D_z[MATH Level 5],-1.000847,0.127175,-1.234349,-0.753277,0.004781,0.002373,692.834487,1104.966158,1.006075
D_z[MMLU],-1.286939,0.142821,-1.551626,-1.021676,0.005938,0.00326,570.167008,762.827811,1.008148
D_z[MMLU Biology],-0.744943,0.085773,-0.913113,-0.588464,0.003443,0.001838,608.202433,826.456624,1.007608
D_z[MMLU Chemistry],-0.575421,0.069327,-0.714004,-0.452701,0.002701,0.001391,647.797936,933.579406,1.00699
D_z[MMLU Pro Biology],-1.422691,0.161903,-1.713957,-1.106402,0.006457,0.003308,616.74004,833.646097,1.007946
D_z[MMLU Pro Chemistry],-1.080277,0.130853,-1.33587,-0.845088,0.005119,0.002648,640.638188,912.089492,1.008306
D_z[MMLU-Pro],-0.786429,0.091172,-0.955655,-0.616312,0.003643,0.00187,614.247416,912.045703,1.007675
D_z[MultiChallenge],0.106014,0.06525,-0.021271,0.226529,0.00131,0.000762,2503.222437,3966.70809,1.000398
D_z[MultiNRC],0.901556,0.11755,0.678193,1.121434,0.00434,0.002136,724.236508,1369.374735,1.00459
D_z[NL2Bash],-0.837082,0.136123,-1.102763,-0.587098,0.003748,0.001802,1314.054642,2696.628564,1.00324
D_z[OSWorld],-0.000872,0.16702,-0.310899,0.319973,0.002017,0.002156,7181.390269,4864.862452,1.001012
D_z[PostTrainBench v1.1],0.851917,0.195202,0.514768,1.212621,0.005739,0.004548,1136.951564,1721.148111,1.006437
D_z[SEAL Tool Use (Enterprise)],-0.355563,0.065138,-0.478918,-0.235628,0.001669,0.000792,1516.215042,3444.587233,1.001706
D_z[SimpleQA Verified],0.656669,0.092754,0.492749,0.840289,0.003192,0.00152,827.237367,1620.278508,1.004825
D_z[Terminal Bench 2.0],0.809091,0.135505,0.561761,1.06947,0.00395,0.001826,1179.416161,2539.641987,1.003566
D_z[The Agent Company],0.505029,0.12009,0.288254,0.737161,0.002489,0.001349,2344.195779,3682.562413,1.000909
D_z[TriviaQA],-1.008389,0.147776,-1.291521,-0.744229,0.00482,0.002772,910.824433,1525.363727,1.004916
D_z[TutorBench],0.149374,0.044169,0.070029,0.236142,0.000984,0.000559,2052.790221,3813.178279,1.00256
D_z[VisualToolBench],2.068631,0.262668,1.58567,2.570668,0.009599,0.004449,735.412986,1374.070195,1.004948
D_z[WMDP Biology],-1.090199,0.128437,-1.335162,-0.853083,0.004965,0.002399,652.095913,916.046064,1.006936
D_z[WMDP Chemistry],-0.598784,0.078478,-0.748372,-0.455974,0.002898,0.001243,716.036015,1331.841432,1.006585
sigma_b[ARC AI2],0.121107,0.01083,0.1014,0.141605,0.000149,0.000115,5169.277596,5847.722862,1.001041
sigma_b[Aider Polyglot],0.120301,0.014062,0.094766,0.147749,0.000235,0.000141,3652.91763,5125.653054,1.001315
sigma_b[AudioMultiChallenge],0.042568,0.019489,0.01299,0.079128,0.000372,0.000315,2873.877438,4450.140139,1.001574
sigma_b[Balrog],0.072922,0.010359,0.054138,0.091984,0.000141,0.000118,5610.198097,5700.390891,1.000387
sigma_b[BioLP-bench],0.077142,0.010493,0.057983,0.096723,0.000135,0.00012,6193.336832,5457.602226,0.999918
sigma_b[CL-bench],0.035121,0.007383,0.021966,0.048615,0.000124,8.3e-05,3497.983293,4949.483264,1.000148
sigma_b[CL-bench Life],0.050753,0.011212,0.031995,0.072359,0.000192,0.000137,3349.540896,4699.482469,1.000696
sigma_b[CTI-REALM],0.05339,0.014675,0.027211,0.08173,0.000281,0.000184,2344.063374,2195.97876,1.000352
sigma_b[CadEval],0.101065,0.02017,0.065704,0.139513,0.000285,0.000252,5054.509129,5151.030364,0.999951
sigma_b[Cybench],0.076605,0.013868,0.052439,0.103107,0.00024,0.000153,3327.941622,4940.949722,1.000693
sigma_b[CyberGym],0.093608,0.017153,0.063326,0.125981,0.000238,0.000228,5612.594901,5557.186429,1.000198
sigma_b[DeepResearch Bench],0.052228,0.006553,0.04047,0.064723,8.4e-05,6.7e-05,6050.956625,6262.709773,1.000674
sigma_b[ExploitBench],0.071611,0.027429,0.026844,0.122784,0.001001,0.000685,762.620183,1342.868791,1.001939
sigma_b[FrontierSWE v2],0.089954,0.031717,0.035479,0.149975,0.000906,0.000429,1117.035133,2138.119612,1.00318
sigma_b[GBAEval],0.275164,0.032434,0.216704,0.33864,0.00061,0.000372,2880.143879,3148.013187,1.000873
sigma_b[GDP.pdf],0.073918,0.009904,0.056027,0.09272,0.000147,0.000118,4497.866807,5507.896005,1.000452
sigma_b[GPQA Diamond],0.057158,0.005713,0.046153,0.067545,0.000182,8.8e-05,985.150578,2048.469313,1.006643
sigma_b[GPQA Diamond Biology],0.105785,0.011048,0.08557,0.126707,0.000125,0.00013,8148.904467,6571.65266,1.000264
sigma_b[GPQA Diamond Chemistry],0.084404,0.009395,0.067808,0.102169,0.000105,0.000104,8160.354265,6253.56636,1.000389
sigma_b[GPQA Main Biology],0.088826,0.009673,0.071602,0.107275,0.000106,0.000116,8786.979025,5867.218733,1.000252
sigma_b[GPQA Main Chemistry],0.061612,0.007476,0.048494,0.075875,9e-05,9e-05,7263.449426,6279.25451,1.000727
sigma_b[GSM8K],0.126575,0.013795,0.100928,0.152128,0.000219,0.000138,3929.596195,5253.889133,1.000888
sigma_b[GSO-Bench],0.076355,0.012759,0.053422,0.100764,0.000262,0.000162,2422.761278,3742.796745,1.001711
sigma_b[InterCode-CTF],0.046033,0.013076,0.022723,0.069759,0.000229,0.000171,3125.458748,4601.594175,1.000412
sigma_b[Lech Mazur Writing],0.071246,0.007258,0.058729,0.085601,8.3e-05,8.4e-05,8114.435838,6148.183105,1.000228
sigma_b[MATH Level 5],0.099716,0.010061,0.080864,0.118115,0.000157,9.7e-05,4070.539591,5367.871597,1.000558
sigma_b[MMLU],0.051244,0.004702,0.042631,0.060196,0.000114,4.7e-05,1704.478353,3521.410436,1.00325
sigma_b[MMLU Biology],0.040413,0.00498,0.031515,0.0497,5.6e-05,5.7e-05,8334.629646,6196.029585,1.000786
sigma_b[MMLU Chemistry],0.041817,0.005233,0.032527,0.051867,6.1e-05,5.7e-05,7486.96558,6404.230114,1.000068
sigma_b[MMLU Pro Biology],0.044524,0.006128,0.033481,0.055834,7.7e-05,7.2e-05,6287.4609,6223.566479,1.000688
sigma_b[MMLU Pro Chemistry],0.056861,0.007612,0.042896,0.070647,9.8e-05,8.3e-05,6025.790419,5595.407897,1.000196
sigma_b[MMLU-Pro],0.048183,0.007917,0.033303,0.062904,0.000191,9e-05,1698.967661,2303.548988,1.003199
sigma_b[MultiChallenge],0.069149,0.010473,0.049812,0.088443,0.000147,0.000122,5141.36697,6052.903151,1.000322
sigma_b[MultiNRC],0.064971,0.01094,0.045002,0.085645,0.000246,0.000124,1898.852529,4003.000117,1.001973
