model,axis,n_obs,is_human,is_sota,is_low_obs,chained,informed,release_date,mean,median,sd,chain_split,outside_50,outside_50_central,lump_lo,lump_hi,hi_share,sum_spread,axis_spread,ridge_ratio,lump_gap
phi-2,axis1,8,False,False,False,False,False,2023-12-12 00:00:00,-1.2204485300715446,-0.4208665070086224,1.519678917184628,False,True,True,,,,0.03099032437412914,1.4855954329837129,0.020860540956219337,
phi-2,axis2,8,False,False,False,False,False,2023-12-12 00:00:00,-2.8503084456112604,-3.497289669699527,1.5416487754501496,False,True,False,,,,0.03099032437412914,1.4855954329837129,0.020860540956219337,
phi-4,axis1,7,False,False,False,False,True,2024-12-12 00:00:00,-0.5173737868069347,-0.4955453081327425,0.3745571501986765,False,False,False,,,,0.10232072251577479,0.3056644545098274,0.3347485159171005,
phi-4,axis2,7,False,False,False,False,False,2024-12-12 00:00:00,-0.6038089165484078,-0.7675821324529228,0.4272797099759802,False,True,True,,,,0.10232072251577479,0.3056644545098274,0.3347485159171005,
pixtral-large-2411,axis1,2,False,False,True,False,False,2024-11-18 00:00:00,-0.4104868040299899,-0.5085251665492576,0.85918031769983,False,False,False,,,,0.02456561212047849,0.22926775510226954,0.10714813389052681,
pixtral-large-2411,axis2,2,False,False,True,False,False,2024-11-18 00:00:00,-0.49173461122347584,-0.5261435785620778,0.6686449125173249,False,False,False,,,,0.02456561212047849,0.22926775510226954,0.10714813389052681,
qwen-max-2025-01-25,axis1,4,False,False,False,True,False,2025-01-25 00:00:00,-0.23694974568692262,-0.18290659873802512,0.42501583523356967,False,False,False,,,,0.05978203651566814,0.3199544813099401,0.18684544211073964,
qwen-max-2025-01-25,axis2,4,False,False,False,True,False,2025-01-25 00:00:00,-0.5168300087528456,-0.6844922611402728,0.44094743053708707,False,True,True,,,,0.05978203651566814,0.3199544813099401,0.18684544211073964,
qwen-plus-2025-01-25,axis1,3,False,False,True,True,False,2025-01-25 00:00:00,-0.44744717941167444,-0.5649158673548007,0.8175850338007895,False,False,False,,,,0.05716610287076372,0.19258897295003152,0.29682957437856966,
qwen-plus-2025-01-25,axis2,3,False,False,True,True,False,2025-01-25 00:00:00,-0.5897951995171584,-0.6983727029880684,0.4420394493839766,False,True,False,,,,0.05716610287076372,0.19258897295003152,0.29682957437856966,
qwen-turbo-2024-11-01,axis1,3,False,False,True,False,False,2024-11-01 00:00:00,-0.27921546824220556,-0.4292662841809257,0.9510689363640924,False,False,False,,,,0.02213798697660471,0.4708266813943417,0.04701939769225398,
qwen-turbo-2024-11-01,axis2,3,False,False,True,False,False,2024-11-01 00:00:00,-0.7682608882562327,-1.0038777419104603,0.640808313422214,False,True,True,,,,0.02213798697660471,0.4708266813943417,0.04701939769225398,
qwen1.5-110b-chat,axis1,1,False,False,True,False,False,2024-04-25 00:00:00,-0.13731611388368012,-0.1375289791427486,0.907249130430204,False,False,False,,,,0.017550952301155335,0.046565847880379055,0.37690610393783014,
qwen1.5-110b-chat,axis2,1,False,False,True,False,False,2024-04-25 00:00:00,-0.24175628528601922,-0.2476508931866232,0.8760195566484833,False,False,False,,,,0.017550952301155335,0.046565847880379055,0.37690610393783014,
qwen1.5-14B,axis1,1,False,False,True,True,False,2024-02-04 00:00:00,-0.3330884926303528,-0.3880281615465575,0.6575126016605455,False,False,False,,,,0.030788261317684907,0.1479016278895003,0.20816715648787393,
qwen1.5-14B,axis2,1,False,False,True,True,False,2024-02-04 00:00:00,-0.09412812426204777,-0.12696868717505427,0.9162556128277285,False,False,False,,,,0.030788261317684907,0.1479016278895003,0.20816715648787393,
qwen1.5-32B,axis1,1,False,False,True,True,False,2024-02-04 00:00:00,-0.10474538596474488,-0.11978226127316456,0.5935938617049927,False,False,False,,,,0.06293728169587541,0.07072116501628754,0.8899355897400806,
qwen1.5-32B,axis2,1,False,False,True,True,False,2024-02-04 00:00:00,-0.03214637925193059,-0.0436868514550178,0.8675540744659669,False,False,False,,,,0.06293728169587541,0.07072116501628754,0.8899355897400806,
qwen1.5-32b-chat,axis1,1,False,False,True,True,False,2024-04-03 00:00:00,-0.6515556926911579,-0.7190651434957962,1.0752429565291644,False,False,False,,,,0.07789572816696587,0.5804670532649115,0.13419491722886137,
qwen1.5-32b-chat,axis2,1,False,False,True,True,False,2024-04-03 00:00:00,-1.5521147286076862,-1.689607554866502,0.7741690766888465,False,False,False,,,,0.07789572816696587,0.5804670532649115,0.13419491722886137,
qwen1.5-72b-chat,axis1,1,False,False,True,True,False,2024-02-04 00:00:00,-0.7085398535499031,-0.7786473485747516,1.1181547227319422,False,False,False,,,,0.08113961585120565,0.5933701591279272,0.13674367442147087,
qwen1.5-72b-chat,axis2,1,False,False,True,True,False,2024-02-04 00:00:00,-1.6555427718455644,-1.8037046664915877,0.8910279008818536,False,False,False,,,,0.08113961585120565,0.5933701591279272,0.13674367442147087,
qwen2-72b-instruct,axis1,6,False,False,False,True,False,2024-06-07 00:00:00,-0.3999528818454243,-0.19805781318204485,0.5971691319042259,False,True,False,,,,0.038247307026713535,0.5632636256974707,0.06790303027175448,
qwen2-72b-instruct,axis2,6,False,False,False,True,False,2024-06-07 00:00:00,-0.9651631652989588,-1.2465606916342624,0.6194205018431984,False,True,False,,,,0.038247307026713535,0.5632636256974707,0.06790303027175448,
qwen2.5-14b-instruct,axis1,1,False,False,True,True,False,2025-02-26 00:00:00,0.08182140952171915,0.08640117610258358,0.6262891055576729,False,False,False,,,,0.02927717910220476,0.03396430888055217,0.8619983761532906,
